City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
697,Goba,ET,7.0167,39.9833,69.03,42,94,8.55,light rain
698,Abu Dhabi,AE,24.4667,54.3667,107.71,24,0,8.05,clear sky
699,Carauari,BR,-4.8828,-66.8958,67.21,91,86,2.1,overcast clouds
700,Mursalimkino,RU,55.0379,58.5585,67.17,49,62,7.63,broken clouds
701,Tamandare,BR,-8.7597,-35.1047,75.7,84,91,3.94,overcast clouds
702,Funadhoo,MV,6.15,73.2667,83.14,73,100,13.15,overcast clouds
703,Lanquin,GT,15.5667,-89.9667,68.68,99,100,2.1,overcast clouds
704,Alpena,US,45.0617,-83.4327,52.11,96,38,4.85,scattered clouds
705,Koyelga,RU,54.6522,60.9049,68.29,54,33,10.58,scattered clouds
706,Umm Lajj,SA,25.0213,37.2685,87.76,53,0,16.22,clear sky
707,Douala,CM,4.0483,9.7043,82.53,75,99,0.58,light rain
708,Kankakee,US,41.15,-87.8667,78.82,93,0,5.75,clear sky
709,Kargat,RU,55.1956,80.2811,71.65,71,100,9.24,light rain
710,Cumra,TR,37.5732,32.7745,64.54,43,64,6.91,light rain
711,Dakar,SN,14.6937,-17.4441,77.88,80,72,8.68,broken clouds
712,Apiai,BR,-24.5094,-48.8425,40.68,99,29,0.18,scattered clouds
713,Marabba,SD,12.35,32.1833,93.96,37,93,10.74,overcast clouds
714,Kamakwie,SL,9.5,-12.2333,76.57,88,93,2.37,light rain
715,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,68.31,100,67,2.33,broken clouds
716,Bubanza,BI,-3.1167,29.4,83.77,47,2,2.51,clear sky
717,Karacakoy,TR,41.4029,28.3834,85.84,66,3,13.33,clear sky
718,Baryatino,RU,54.3121,34.521,73.69,57,40,12.73,scattered clouds
719,Vannes,FR,47.8333,-2.5,66.81,54,100,9.93,overcast clouds
720,Benjamin Constant,BR,-4.3831,-70.0311,68.13,85,100,1.07,overcast clouds
721,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,67.32,41,1,3.94,clear sky
722,Pittsfield,US,42.4501,-73.2454,55.98,83,0,0.0,clear sky
723,El Estor,GT,15.5333,-89.35,73.71,97,100,1.3,overcast clouds
724,Syracuse,IT,37.0881,15.2792,83.57,51,0,8.37,clear sky
725,Witu,KE,-2.3889,40.4382,82.56,60,8,16.24,clear sky
726,Tahoua,NE,14.8888,5.2692,92.64,38,56,17.54,broken clouds
727,San Miguel,SV,13.4833,-88.1833,72.75,98,100,3.11,light rain
728,Pascagoula,US,30.3658,-88.5561,80.64,95,0,0.0,clear sky
729,Tiznit,MA,29.5833,-9.5,92.14,23,77,19.93,broken clouds
730,Kaputa,ZM,-8.4689,29.6619,73.92,48,8,4.32,clear sky
731,Alibag,IN,18.6411,72.8792,91.47,67,13,14.56,few clouds
732,Ilhabela,BR,-23.7781,-45.3581,59.58,86,7,4.97,clear sky
733,Kruje,AL,41.5092,19.7928,84.22,40,0,2.3,clear sky
734,Sanchez,DO,19.2281,-69.6137,72.93,93,62,4.29,broken clouds
735,Mecca,SA,21.4267,39.8261,111.16,7,0,15.55,clear sky
736,Banepa,NP,27.6298,85.5214,82.72,65,75,5.75,broken clouds
737,Kamenka,RU,51.3223,42.7678,71.8,58,88,10.83,overcast clouds
738,Mbandaka,CD,0.0487,18.2603,81.18,66,85,2.86,overcast clouds
739,Bogatoye,RU,53.0601,51.3325,71.1,56,32,4.32,scattered clouds
740,Itarema,BR,-2.9248,-39.9167,72.52,91,17,8.88,few clouds
741,Geraldton,AU,-28.7667,114.6,68.41,52,0,4.61,clear sky
742,Qena,EG,26.1615,32.7183,96.82,17,0,12.66,clear sky
743,Qaqortoq,GL,60.7167,-46.0333,39.7,63,27,0.51,scattered clouds
744,Antequera,ES,37.0194,-4.5612,87.46,16,82,4.45,broken clouds
745,Tucuman,AR,-26.8241,-65.2226,41.0,93,0,3.44,clear sky
746,Lafiagi,NG,8.8667,5.4167,89.17,54,79,4.56,broken clouds
747,Yasnyy,RU,51.0333,59.8742,69.06,42,58,9.31,broken clouds
748,Jashpurnagar,IN,22.9,84.15,90.75,35,100,2.73,overcast clouds
749,Springdale,US,36.1867,-94.1288,79.99,79,0,10.36,clear sky
750,Uvarovo,RU,51.9849,42.2615,71.65,60,75,12.44,broken clouds
751,Lindi,TZ,-10.0,39.7167,86.63,45,7,5.59,clear sky
752,Itaituba,BR,-4.2761,-55.9836,69.55,99,73,1.79,broken clouds
753,Bertoua,CM,4.5833,13.6833,77.56,75,100,1.81,light rain
754,Soyo,AO,-6.1349,12.3689,78.06,67,100,8.41,overcast clouds
755,Safita,SY,34.8205,36.1153,76.12,62,33,16.58,scattered clouds
756,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,44.1,79,0,8.21,clear sky
757,Barra Patuca,HN,15.8,-84.2833,76.87,89,98,9.93,overcast clouds
758,Oksfjord,NO,70.2396,22.3479,48.27,87,100,4.83,overcast clouds
759,Charleston,US,32.7766,-79.9309,82.42,92,0,5.75,clear sky
760,Manaure,CO,11.7751,-72.4445,79.16,78,63,16.51,broken clouds
761,Obeliai,LT,55.9667,25.15,50.25,94,100,13.98,overcast clouds
762,Gorele,TR,41.0308,39.0031,74.19,71,13,10.58,few clouds
763,Punta Alta,AR,-38.8759,-62.0736,54.64,47,100,13.85,overcast clouds
764,Patrocinio,BR,-18.9439,-46.9925,51.96,39,56,5.23,broken clouds
765,Pizarro,CO,4.9533,-77.366,74.19,92,94,4.09,light rain
766,Calama,CL,-22.4667,-68.9333,36.09,13,0,21.85,clear sky
767,Dhidhdhoo,MV,6.8833,73.1,82.76,76,100,12.37,overcast clouds
768,Puri,IN,19.8,85.85,97.32,76,11,16.71,few clouds
769,Kongoussi,BF,13.3258,-1.5347,91.09,40,10,12.46,clear sky
770,Toamasina,MG,-18.1667,49.3833,73.4,73,94,9.06,overcast clouds
771,Pangoa,PE,-12.1167,-73.0,57.79,95,63,2.73,broken clouds
772,Halifax,CA,44.6453,-63.5724,59.34,97,100,4.0,overcast clouds
773,Novyy Urengoy,RU,66.0833,76.6333,70.84,49,97,13.53,overcast clouds
774,Praia,CV,14.9215,-23.5087,75.74,69,20,13.8,few clouds
775,Kadiri,IN,14.1167,78.1667,93.58,33,100,12.97,overcast clouds
776,Santa Cruz Das Palmeiras,BR,-21.8269,-47.2486,44.74,87,90,2.35,overcast clouds
777,Jintur,IN,19.6167,76.7,95.5,37,61,8.34,broken clouds
778,San Lazaro,BZ,18.0387,-88.6622,74.59,96,97,7.18,overcast clouds
779,Severnoye,RU,56.3491,78.3619,65.34,91,99,5.55,moderate rain
780,Madimba,TZ,-10.4,40.3333,82.67,57,6,8.97,clear sky
781,Srivardhan,IN,18.0333,73.0167,86.77,69,43,11.25,scattered clouds
782,Sandviken,SE,60.6167,16.7667,64.11,50,100,4.74,overcast clouds
783,Borovsk,RU,55.2064,36.4861,76.42,46,41,8.25,scattered clouds
784,Palm Coast,US,29.585,-81.2078,80.08,93,40,4.0,scattered clouds
785,Ardon,RU,43.17,44.29,74.39,67,97,3.2,light rain
786,Ashtabula,US,41.7001,-80.7665,67.69,94,40,3.44,light rain
787,Pontes E Lacerda,BR,-15.2261,-59.3353,52.41,59,0,2.57,clear sky
788,Westport,US,41.1415,-73.3579,67.98,72,0,5.01,clear sky
789,Sakakah,SA,29.9697,40.2064,91.26,22,0,3.22,clear sky
790,George,ZA,-33.963,22.4617,62.01,44,65,14.29,broken clouds
791,Nuuk,GL,64.1835,-51.7216,38.01,65,20,15.99,few clouds
792,San Rafael,AR,-34.6177,-68.3301,46.94,51,100,1.97,overcast clouds
793,Taquari,BR,-29.7997,-51.8644,45.88,98,6,2.73,clear sky
794,Dera Bugti,PK,29.0307,69.151,105.91,20,0,11.65,clear sky
795,Galich,RU,58.3797,42.3475,73.81,51,100,4.68,overcast clouds
796,Englehart,CA,47.8169,-79.8664,50.43,93,1,3.62,clear sky
797,Fatezh,RU,52.0891,35.8632,76.98,66,6,10.85,clear sky
798,Tinde,TZ,-3.8833,33.2,83.37,33,4,4.83,clear sky
799,Turnu Rosu,RO,45.6333,24.3,68.65,63,32,7.23,scattered clouds
800,Horqueta,PY,-23.3428,-57.0597,45.72,77,0,4.59,clear sky
801,Luanda,AO,-8.8368,13.2343,78.8,65,20,5.75,few clouds
802,Dalvik,IS,65.9702,-18.5286,53.74,77,100,7.4,overcast clouds
803,Utrecht,NL,52.0,5.25,68.07,56,12,1.99,few clouds
804,Kangaatsiaq,GL,68.3065,-53.4641,33.03,75,15,6.71,few clouds
805,Kamskoye Ustye,RU,55.2016,49.268,75.2,64,53,7.92,broken clouds
806,Bogovarovo,RU,58.9785,47.0246,73.51,47,81,8.9,broken clouds
807,Puerto Carreno,CO,6.189,-67.4859,71.31,95,100,5.68,light rain
808,Quchan,IR,37.106,58.5095,92.62,17,0,12.35,clear sky
809,Kulhudhuffushi,MV,6.6221,73.07,82.87,75,100,12.28,overcast clouds
810,Cocal,BR,-28.6167,-49.35,50.14,96,13,3.0,few clouds
811,Petauke,ZM,-14.2426,31.3253,73.99,35,3,5.37,clear sky
812,Osakarovka,KZ,50.565,72.5692,70.41,28,41,17.2,scattered clouds
813,Bardiyah,LY,31.7561,25.0865,78.62,61,0,15.32,clear sky
814,Bambari,CF,5.768,20.6757,83.95,62,100,2.33,overcast clouds
815,Volga,RU,57.9516,38.3879,71.56,51,99,2.93,overcast clouds
816,Esfarayen,IR,37.0765,57.5101,95.99,13,27,9.06,scattered clouds
817,Krasavino,RU,60.9614,46.4814,67.12,66,86,3.53,overcast clouds
818,Bereznik,RU,62.8551,42.7072,73.83,31,5,5.12,clear sky
819,Kashary,RU,49.04,41.0056,82.26,37,18,10.33,few clouds
820,Parlakimidi,IN,18.7667,84.0833,97.47,46,21,11.12,few clouds
821,Zilupe,LV,56.3862,28.1217,54.36,98,100,5.17,overcast clouds
822,Yabrud,SY,33.9674,36.6574,71.8,38,0,7.36,clear sky
823,Ambilobe,MG,-13.2,49.05,89.31,44,24,8.66,few clouds
824,Scarborough,GB,54.2797,-0.4044,62.92,59,70,1.99,broken clouds
825,Barwala,IN,29.3833,75.9167,114.13,13,2,15.35,clear sky
826,Pachora,IN,20.6667,75.35,96.58,37,38,8.88,scattered clouds
827,Kalininsk,RU,51.5,44.4758,71.26,59,100,6.17,overcast clouds
828,Messias,BR,-9.3833,-35.8417,71.31,94,75,3.44,broken clouds
829,Uray,RU,60.1247,64.7758,62.01,58,100,10.38,overcast clouds
830,Lodja,CD,-3.4833,23.4333,88.72,43,100,1.05,overcast clouds
831,Riberalta,BO,-10.9833,-66.1,58.3,80,28,1.36,scattered clouds
832,Pitea,SE,65.3172,21.4794,66.29,41,12,4.7,few clouds
833,Clarence Town,AU,-32.5833,151.7833,55.56,85,0,2.86,clear sky
834,Valladolid,ES,41.5833,-4.6667,85.71,36,74,4.5,broken clouds
835,Naryan-Mar,RU,67.6713,53.087,68.95,44,46,8.66,scattered clouds
836,Sao Jose De Ribamar,BR,-2.5619,-44.0542,80.98,85,6,11.97,clear sky
837,Chalus,IR,36.655,51.4204,79.68,69,0,8.46,clear sky
838,Keti Bandar,PK,24.1447,67.4497,90.61,58,3,13.58,clear sky
839,Barda,AZ,40.3744,47.1267,83.48,39,6,1.97,clear sky
840,Mizque,BO,-17.941,-65.3402,48.2,45,0,3.85,clear sky
841,Thyolo,MW,-16.0678,35.1405,72.1,48,0,1.34,clear sky
842,Strezhevoy,RU,60.7333,77.5889,66.15,61,94,6.96,overcast clouds
843,Puerto Colombia,CO,10.9878,-74.9547,78.89,84,85,7.0,overcast clouds
844,Lagdo,CM,9.05,13.7333,88.61,49,95,2.66,overcast clouds
845,Mahanje,TZ,-9.9333,35.3333,74.17,42,35,4.83,scattered clouds
846,Beloyarskiy,RU,63.7119,66.6722,65.32,46,87,10.58,overcast clouds
847,Gidole,ET,5.65,37.3667,67.57,50,87,3.22,overcast clouds
848,Bella Vista,US,36.4295,-94.2316,80.76,80,0,10.36,clear sky
849,Mehran,IR,33.1222,46.1646,105.13,10,0,16.17,clear sky
850,Puerto Montt,CL,-41.4698,-72.9447,49.03,100,100,5.75,overcast clouds
851,Thompson,CA,55.7435,-97.8558,54.97,67,93,7.38,overcast clouds
852,Asmar,AF,35.0333,71.3581,98.85,16,6,6.58,clear sky
853,Karera,IN,25.4667,78.15,105.26,24,63,10.2,broken clouds
854,Suamico,US,44.6319,-88.0393,66.49,93,100,5.75,overcast clouds
855,Dharmadam,IN,11.7833,75.4333,85.5,66,52,9.53,broken clouds
856,Mhlume,SZ,-26.0333,31.85,72.45,29,2,7.07,clear sky
857,Mikhaylovka,RU,50.06,43.2379,82.78,34,13,7.81,few clouds
858,Kiruna,SE,67.8557,20.2251,54.52,67,75,4.61,moderate rain
859,Porto Novo,BJ,6.4965,2.6036,84.06,71,82,10.36,broken clouds
860,Panaba,MX,21.2833,-88.2667,74.12,96,78,6.76,broken clouds
861,Gorizia,IT,45.9167,13.5,80.26,33,9,15.01,clear sky
862,Yenotayevka,RU,47.2456,47.0281,80.49,30,52,7.25,broken clouds
863,Mashhad,IR,36.297,59.6062,96.94,30,40,6.91,scattered clouds
864,Feliceni,RO,46.2667,25.2667,69.57,65,53,12.06,broken clouds
865,Belmonte,BR,-15.8631,-38.8828,71.65,84,100,12.33,overcast clouds
866,Bela,IN,25.9333,81.9833,115.74,13,5,12.3,clear sky
867,Port Blair,IN,11.6667,92.75,87.84,70,40,9.22,scattered clouds
868,Mabaruma,GY,8.2,-59.7833,70.48,99,83,1.52,broken clouds
869,Orel-Izumrud,RU,43.4583,39.9244,69.82,82,100,7.0,light intensity shower rain
870,Dedza,MW,-14.3779,34.3332,66.61,39,2,4.68,clear sky
871,Tacuarembo,UY,-31.7333,-55.9833,43.83,97,3,5.14,clear sky
872,Birin,NP,26.8865,88.0718,72.18,80,66,4.83,broken clouds
873,Biskamzha,RU,53.4497,89.5272,73.36,63,85,0.81,overcast clouds
874,Santiago De Chuco,PE,-8.15,-78.1833,44.11,71,12,0.78,few clouds
875,Tatvan,TR,38.5067,42.2817,66.69,49,58,18.43,broken clouds
876,Ponta Delgada,PT,37.7333,-25.6667,65.5,77,20,6.91,few clouds
877,Zbarazh,UA,49.6636,25.7762,62.67,55,9,14.29,clear sky
878,Horsens,DK,55.8607,9.8503,61.47,73,99,16.22,overcast clouds
879,Boende,CD,-0.2167,20.8667,82.4,64,100,1.74,overcast clouds
880,Kisangani,CD,0.5167,25.2,87.12,55,66,0.65,broken clouds
881,Bridlington,GB,54.0831,-0.1919,63.28,70,88,4.63,overcast clouds
882,Maceio,BR,-9.6658,-35.7353,72.84,94,75,3.44,broken clouds
883,Banamba,ML,13.55,-7.45,89.06,42,5,6.24,clear sky
884,Leon,MX,21.1167,-101.6667,63.03,66,84,4.25,broken clouds
885,Shubarkuduk,KZ,49.1447,56.4872,74.35,36,0,7.76,clear sky
886,Pershotravneve,UA,51.3929,28.8684,63.28,60,70,14.29,broken clouds
887,Huambo,AO,-12.7761,15.7392,70.18,25,9,3.51,clear sky
888,Elmina,GH,5.0898,-1.348,81.09,71,43,8.03,scattered clouds
889,Damietta,EG,31.4165,31.8133,80.19,55,0,8.19,clear sky
890,Msanga,TZ,-6.05,36.0333,79.54,34,4,6.69,clear sky
891,Port Washington,US,40.8257,-73.6982,71.85,66,100,6.91,overcast clouds
892,Mangaratiba,BR,-22.9597,-44.0406,59.86,78,66,3.42,broken clouds
893,Borba,BR,-4.3878,-59.5939,69.55,100,91,1.45,overcast clouds
894,Kanniyakumari,IN,8.0833,77.5667,86.5,68,100,24.09,overcast clouds
895,Mwinilunga,ZM,-11.7358,24.4293,76.62,31,0,3.62,clear sky
896,Chazuta,PE,-6.5742,-76.1367,63.88,89,23,1.57,few clouds
897,Cartagena,CO,10.3997,-75.5144,78.42,94,40,4.61,scattered clouds
898,Safakulevo,RU,54.9901,62.5442,66.79,57,51,13.15,broken clouds
899,Ahuas,HN,15.4759,-84.3553,72.45,98,100,1.34,overcast clouds
900,Chaumont,FR,48.1167,5.1333,70.38,55,13,8.01,few clouds
901,Jetpur,IN,21.7333,70.6167,94.68,45,86,13.58,overcast clouds
902,Pryazha,RU,61.6926,33.6216,69.03,41,99,6.24,overcast clouds
903,Sao Goncalo Do Amarante,BR,-3.6072,-38.9683,75.13,84,76,5.35,broken clouds
904,Sesheke,ZM,-17.4759,24.2968,75.06,25,0,4.05,clear sky
905,Tricase,IT,39.9304,18.3553,82.33,61,0,8.05,clear sky
906,Lake City,US,30.1897,-82.6393,76.78,100,40,0.0,scattered clouds
907,Tulsipur,NP,28.131,82.2973,105.42,14,2,12.91,clear sky
908,Khuzdar,PK,27.7384,66.6434,97.2,16,3,12.88,clear sky
909,Salo,IT,45.6086,10.531,82.49,63,78,5.41,broken clouds
910,Chotila,IN,22.4167,71.1833,96.03,32,82,8.48,broken clouds
911,Mercedes,AR,-34.6515,-59.4307,42.04,83,100,8.72,overcast clouds
912,Balkanabat,TM,39.5108,54.3671,100.02,15,39,3.87,scattered clouds
913,Guarapari,BR,-20.6667,-40.4975,65.89,84,79,8.99,broken clouds
914,Talwandi Bhai,IN,30.85,74.9333,115.43,11,1,14.63,clear sky
915,Pailon,BO,-17.65,-62.75,47.3,34,0,2.93,clear sky
916,Stephenville,US,32.2207,-98.2023,80.24,73,0,14.97,clear sky
917,Alta,NO,69.9689,23.2717,47.46,82,75,5.75,broken clouds
918,Aguimes,ES,27.9054,-15.4461,70.43,68,20,10.36,few clouds
919,Ilheus,BR,-14.7889,-39.0494,70.12,91,97,9.06,overcast clouds
920,Chengam,IN,12.3,78.8,100.09,29,85,8.08,overcast clouds
921,Lysa Hora,UA,48.1706,31.1099,70.72,72,86,18.25,light rain
922,Balkhash,KZ,46.844,74.9804,79.41,38,40,6.71,scattered clouds
923,Oktyabrskiy,RU,54.4815,53.471,70.57,55,33,5.3,scattered clouds
924,Kelamangalam,IN,12.6,77.85,90.73,39,57,10.31,broken clouds
925,Gayeri,BF,12.6497,0.4931,90.7,43,100,14.88,overcast clouds
926,Tulu Bolo,ET,8.6667,38.2167,78.06,29,100,3.76,overcast clouds
927,Salinopolis,BR,-0.6136,-47.3561,79.97,76,94,8.99,overcast clouds
928,Rock Sound,BS,24.9,-76.2,80.28,78,27,12.37,scattered clouds
929,Yalvac,TR,38.2956,31.1778,70.95,45,8,4.47,clear sky
930,Sobotin,CZ,50.0104,17.0913,63.5,73,73,7.11,broken clouds
931,Havoysund,NO,70.9963,24.6622,43.03,81,99,5.93,overcast clouds
932,Amta,IN,22.58,88.0083,98.53,39,93,21.43,overcast clouds
933,Luis Correia,BR,-2.8792,-41.6669,74.03,90,10,11.68,clear sky
934,Kopervik,NO,59.2835,5.3067,55.54,88,75,8.05,broken clouds
935,Kokkola,FI,63.8385,23.1307,66.36,48,93,3.44,overcast clouds
936,Mitsamiouli,KM,-11.3847,43.2844,79.95,66,5,5.44,clear sky
937,Uyemskiy,RU,64.4743,40.8524,71.65,52,40,6.71,scattered clouds
938,Coihaique,CL,-45.5752,-72.0662,39.81,100,20,2.3,mist
939,Omboue,GA,-1.5746,9.2618,79.65,69,63,8.86,broken clouds
940,Saint Augustine,US,29.8947,-81.3145,80.1,93,100,4.61,overcast clouds
941,Inongo,CD,-1.95,18.2667,74.43,75,96,2.44,overcast clouds
942,Voyvozh,RU,62.892,54.9635,64.27,41,100,5.48,overcast clouds
943,Santa Cruz De La Palma,ES,28.6835,-17.7642,71.74,64,20,9.22,few clouds
944,Porto Murtinho,BR,-21.6989,-57.8825,47.14,65,0,3.0,clear sky
945,Meiganga,CM,6.5167,14.3,76.01,71,100,2.71,overcast clouds
946,Chuchkovo,RU,54.2693,41.4465,74.43,58,5,11.14,clear sky
947,Ginir,ET,7.1333,40.7,76.23,42,94,7.16,light rain
948,Mtwara,TZ,-10.2667,40.1833,82.22,59,6,8.81,clear sky
949,Bossangoa,CF,6.4926,17.4552,83.32,63,100,2.42,overcast clouds
950,Prieska,ZA,-29.6641,22.7474,53.06,60,40,20.69,scattered clouds
951,Matai,TZ,-8.3,31.5167,75.7,37,6,3.02,clear sky
952,Moftinu Mare,RO,47.6667,22.6667,73.45,35,0,10.36,clear sky
953,Parrita,CR,9.5201,-84.3225,75.78,87,100,2.95,overcast clouds
954,Chiria,IN,22.3,85.2667,106.88,20,79,9.19,broken clouds
955,Viransehir,TR,37.2353,39.7631,84.06,35,0,10.67,clear sky
956,Picos,BR,-7.0769,-41.4669,68.58,85,14,3.24,few clouds
957,Mariinsk,RU,56.2139,87.7472,81.39,53,85,10.09,overcast clouds
958,Ibotirama,BR,-12.1853,-43.2206,70.34,69,13,3.04,few clouds
959,Iquique,CL,-20.2208,-70.1431,60.84,82,70,0.54,broken clouds
960,Camacari,BR,-12.6975,-38.3242,80.37,84,30,5.17,scattered clouds
961,Asasa,ET,7.1,39.2,75.81,29,75,14.97,broken clouds
962,Talcahuano,CL,-36.7167,-73.1167,46.08,93,100,3.44,overcast clouds
963,Aragarcas,BR,-15.8975,-52.2508,61.2,36,94,2.28,overcast clouds
964,Zboriv,UA,49.6648,25.141,62.06,56,9,14.61,clear sky
965,Chapleau,CA,47.8405,-83.4034,52.41,89,25,4.25,scattered clouds
966,Havelock,US,34.8791,-76.9013,82.38,94,20,6.91,few clouds
967,Rivadavia,AR,-33.1905,-68.4608,47.08,49,100,9.01,overcast clouds
968,Merritt Island,US,28.5392,-80.672,80.04,86,0,7.0,clear sky
969,Camana,PE,-16.6228,-72.7111,59.7,90,47,7.14,scattered clouds
970,Balao,EC,-2.9167,-79.8167,70.52,89,97,3.18,overcast clouds
971,Sioux Lookout,CA,50.1001,-91.917,57.27,88,100,6.91,overcast clouds
972,Danielskuil,ZA,-28.1887,23.5395,53.46,48,36,21.77,scattered clouds
973,Akdepe,TM,42.0551,59.3788,96.89,11,54,5.75,broken clouds
974,Aanekoski,FI,62.6946,25.818,63.68,59,25,4.38,scattered clouds
975,Ordzhonikidze,KZ,52.4411,61.7408,71.26,41,21,13.73,few clouds
976,Marzuq,YE,14.4,46.4667,98.42,8,61,10.65,broken clouds
977,Abalak,RU,58.1286,68.5944,50.45,93,100,6.64,overcast clouds
978,Grootfontein,NA,-19.5667,18.1167,71.17,26,0,3.44,clear sky
979,Serenje,ZM,-13.2325,30.2352,72.1,35,5,2.19,clear sky
980,Matadi,CD,-5.8167,13.45,78.98,63,99,5.75,overcast clouds
981,Monrovia,LR,6.3005,-10.7969,79.57,69,92,6.58,overcast clouds
982,Letlhakane,BW,-21.4167,25.5833,70.36,28,0,11.03,clear sky
983,Norwich,GB,52.6278,1.2983,69.22,50,20,5.75,few clouds
984,Giyon,ET,8.5333,37.9833,73.45,50,99,7.14,overcast clouds
985,Bosaso,SO,11.2842,49.1816,101.64,30,98,4.03,overcast clouds
986,Mandiana,GN,10.6333,-8.6833,79.81,68,2,8.05,clear sky
987,Doha,QA,25.2867,51.5333,100.71,60,0,12.66,clear sky
988,Niamey,NE,13.5137,2.1098,88.09,48,100,19.57,overcast clouds
989,Deer Lake,CA,49.1667,-57.4316,48.06,93,40,0.0,scattered clouds
990,Floro,NO,61.5996,5.0328,54.23,100,75,12.66,broken clouds
991,Hammerfest,NO,70.6634,23.6821,41.45,87,75,9.22,broken clouds
992,Landau,DE,49.2075,8.1133,71.98,40,2,6.67,clear sky
993,Mopti,ML,14.6667,-4.0,93.24,49,0,11.5,clear sky
994,Nouakchott,MR,18.0858,-15.9785,76.93,78,63,8.23,broken clouds
995,Loralai,PK,30.3705,68.598,95.77,12,0,13.78,clear sky
996,Tyulgan,RU,52.3405,56.166,68.32,53,1,8.61,clear sky
997,Njombe,TZ,-9.3333,34.7667,66.88,49,22,3.8,few clouds
998,Marsala,IT,37.7966,12.4352,87.93,73,0,9.22,clear sky
999,Thomasville,US,35.8826,-80.082,75.4,91,43,5.55,scattered clouds
1000,Tukrah,LY,32.5341,20.5791,77.52,67,1,9.73,clear sky
1001,Matara,LK,5.9485,80.5353,85.39,72,100,13.2,light rain
1002,Oban,GB,56.4127,-5.4706,53.38,93,75,9.22,light intensity drizzle rain
1003,Bafoulabe,ML,13.8065,-10.8321,84.96,62,5,4.03,clear sky
1004,Dir,PK,35.2058,71.8756,92.8,17,18,7.76,few clouds
1005,Sadovoye,RU,47.7764,44.5089,83.84,19,78,9.37,broken clouds
1006,Padron,ES,42.7388,-8.6606,80.73,64,9,2.21,clear sky
1007,Moroni,KM,-11.7022,43.2551,81.64,63,5,5.88,clear sky
1008,Nampula,MZ,-15.1165,39.2666,80.33,46,8,2.91,clear sky
1009,Filingue,NE,14.3521,3.3168,94.87,36,57,20.83,broken clouds
1010,Zyryanskoye,RU,56.8306,86.6258,82.22,57,73,12.03,broken clouds
1011,Mossendjo,CG,-2.9506,12.7261,77.18,64,100,4.38,overcast clouds
1012,Baherden,TM,38.4362,57.4316,103.71,14,20,10.02,few clouds
1013,Elat,IL,29.5581,34.9482,91.24,29,0,8.05,clear sky
1014,Nikolayevka,RU,53.1257,47.2041,75.33,49,69,8.84,broken clouds
1015,Beckley,US,37.7782,-81.1882,66.58,99,75,6.91,broken clouds
1016,Patitirion,GR,39.15,23.8667,81.37,80,5,10.13,clear sky
1017,Sao Francisco,BR,-15.9486,-44.8644,65.77,76,19,4.12,few clouds
1018,Honningsvag,NO,70.9821,25.9704,42.55,81,100,2.3,overcast clouds
1019,Disraeli,CA,45.9001,-71.3491,47.16,97,17,4.16,few clouds
1020,Gasa,PS,31.5,34.4667,87.87,51,0,10.09,clear sky
1021,Geri,CY,35.1,33.4167,85.39,42,40,6.91,scattered clouds
1022,Pirgos,GR,35.1167,25.7178,81.63,52,3,8.23,clear sky
1023,Eregli,TR,37.5133,34.0467,73.4,44,25,4.45,scattered clouds
1024,Olean,US,42.0776,-78.4297,63.28,100,100,0.0,overcast clouds
1025,Bouca,CF,6.5105,18.2733,82.18,64,100,2.46,overcast clouds
1026,Bondo,CD,3.8146,23.6866,87.26,50,93,2.84,overcast clouds
1027,Kukuna,SL,9.4,-12.6667,77.05,89,99,2.91,light rain
1028,Awbari,LY,26.5921,12.7805,88.84,18,1,7.63,clear sky
1029,Warrington,GB,53.3925,-2.5802,64.24,60,20,3.44,few clouds
1030,Mariental,NA,-24.6333,17.9667,55.62,51,0,12.33,clear sky
1031,Rio Cuarto,AR,-33.1307,-64.3499,46.67,47,92,12.66,overcast clouds
1032,La Libertad,EC,-2.2333,-80.9,69.04,88,100,8.72,overcast clouds
1033,Harnosand,SE,62.6323,17.9379,64.42,55,27,6.13,scattered clouds
1034,Eyrarbakki,IS,63.863,-21.1481,49.21,75,98,13.51,overcast clouds
1035,Serafimovich,RU,49.5786,42.736,82.62,27,5,7.67,clear sky
1036,Artvin,TR,41.1667,41.8333,76.57,57,65,4.79,light rain
1037,Catabola,AO,-12.15,17.2833,73.29,28,45,1.88,scattered clouds
1038,Javanrud,IR,34.7961,46.5172,84.13,12,0,12.97,clear sky
1039,Kardamaina,GR,36.7814,27.1425,83.68,51,0,9.22,clear sky
1040,Toccoa,US,34.5773,-83.3324,76.82,96,0,0.0,clear sky
1041,Premia De Mar,ES,41.4921,2.3652,93.07,58,98,5.01,overcast clouds
1042,Sabzevar,IR,36.2126,57.6819,101.48,14,20,11.5,few clouds
1043,Perm,RU,58.0174,56.2855,72.86,33,0,8.95,clear sky
1044,Pointe-Noire,CG,-4.7761,11.8635,77.7,71,62,7.4,broken clouds
1045,Gamba,GA,-2.65,10.0,79.25,69,100,7.58,overcast clouds
1046,Villaviciosa,ES,43.4813,-5.4357,78.6,83,79,3.69,broken clouds
1047,Marovoay,MG,-16.1,46.6333,88.23,38,2,5.84,clear sky
